FMT, 88, 38, MON, QIbIHHHHHII, TimeUS,Dly,Tsk,IErr,IErrCnt,IErrLn,MM,MC,SmLn,SPICnt,I2CCnt
FMT, 89, 47, WDOG, QbIHHHHHHHIBIIn, TimeUS,Tsk,IE,IEC,IEL,MvMsg,MvCmd,SmLn,FL,FT,FA,FP,ICSR,LR,TN
FMT, 111, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 204, 27, FNCE, QBBBLLBf, TimeUS,Tot,Seq,Type,Lat,Lng,Count,Radius
FMT, 177, 33, DSF, QIHIIII, TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv
FMT, 117, 24, RALY, QBBLLhB, TimeUS,Tot,Seq,Lat,Lng,Alt,Flags
FMT, 183, 23, MAV, QBHHHBHH, TimeUS,chan,txp,rxp,rxdp,flags,ss,tf
FMT, 167, 43, VISO, Qffffffff, TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf
FMT, 168, 58, VISP, QQIffffffffBBb, TimeUS,RTimeUS,CTimeMS,PX,PY,PZ,R,P,Y,PErr,AErr,Rst,Ign,Q
FMT, 169, 42, VISV, QQIffffBBb, TimeUS,RTimeUS,CTimeMS,VX,VY,VZ,VErr,Rst,Ign,Q
FMT, 180, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 182, 21, WENC, Qfbfb, TimeUS,Dist0,Qual0,Dist1,Qual1
FMT, 185, 35, ADSB, QIiiiHHhH, TimeUS,ICAO_address,Lat,Lng,Alt,Heading,Hor_vel,Ver_vel,Squark
FMT, 181, 12, EV, QB, TimeUS,Id
FMT, 186, 18, ARM, QBIBB, TimeUS,ArmState,ArmChecks,Forced,Method
FMT, 184, 13, ERR, QBB, TimeUS,Subsys,ECode
FMT, 187, 35, WINC, QBBBBBfffHfb, TimeUS,Heal,ThEnd,Mov,Clut,Mode,DLen,Len,DRate,Tens,Vcc,Temp
FMT, 188, 43, PSCN, Qffffffff, TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
FMT, 189, 43, PSCE, Qffffffff, TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
FMT, 190, 43, PSCD, Qffffffff, TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
FMT, 196, 33, STAK, QBBHHN, TimeUS,Id,Pri,Total,Free,Name
FMT, 197, 88, FILE, NIBZ, FileName,Offset,Length,Data
FMT, 192, 78, AISR, QBBBZ, TimeUS,num,total,ID,payload
FMT, 193, 41, AIS1, QBBIBbHbLLHHBBbI, US,typ,rep,mmsi,nav,rot,sog,pos,lon,lat,cog,hed,sec,man,raim,rad
FMT, 194, 38, AIS4, QBIHBBBBBBLLBBI, US,rep,mmsi,year,mth,day,h,m,s,fix,lon,lat,epfd,raim,rad
FMT, 195, 175, AIS5, QBIBINZBHHBBBBZB, US,rep,mmsi,ver,imo,cal,nam,typ,bow,stn,prt,str,fix,dght,dst,dte
FMT, 198, 39, SCR, QNIii, TimeUS,Name,Runtime,Total_mem,Run_mem
FMT, 201, 89, VER, QBHBBBBIZHB, TimeUS,BT,BST,Maj,Min,Pat,FWT,GH,FWS,APJ,BU
FMT, 200, 32, MOTB, QfffffB, TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,ThrOut,FailFlags
FMT, 205, 22, MOTD, QBffH, TimeUS,MotorID,Velocity,Position,ErrorCode
FMT, 206, 21, CANT, QBBBBBBBBBB, TimeUS,ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7
FMT, 0, 29, THR, Qhffff, TimeUS,ThrIn,ThrOut,DesSpeed,Speed,AccX
FMT, 1, 29, NTUN, QfffHf, TimeUS,WpDist,WpBrg,DesYaw,Yaw,XTrack
FMT, 2, 33, STER, Qhfffff, TimeUS,SteerIn,SteerOut,DesLatAcc,LatAcc,DesTurnRate,TurnRate
FMT, 3, 36, GUIP, QBffffff, TimeUS,Type,pX,pY,pZ,vX,vY,vZ
PARM, 48535224, FORMAT_VERSION, 16, 16
PARM, 48535234, LOG_BITMASK, 65535, 65535
PARM, 48535242, RST_SWITCH_CH, 0, 0
PARM, 48535250, INITIAL_MODE, 0, 0
PARM, 48535258, SYSID_THISMAV, 1, 1
PARM, 48535270, SYSID_MYGCS, 255, 255
PARM, 48535278, TELEM_DELAY, 0, 0
PARM, 48535286, GCS_PID_MASK, 0, 0
PARM, 48535312, AUTO_TRIGGER_PIN, -1, -1
PARM, 48535363, AUTO_KICKSTART, 0, 0
PARM, 48535389, CRUISE_SPEED, 2, 2
ATT, 48552901, 0, 0.6, 0, -0.24, 0, 38.96, 0, 0.04, 0
XKF4, 48552254, 0, 0, 0, 0, 0, 0, 0.007700626, 0, 0, 0, 50, 65703, 0, 0
XKF1, 48552254, 0, 0.39, 0.07, 0, -0.005514941, 0.001066184, 0.002871994, -0.001024787, 0, 0, 0.007684699, -0.01, 0, 0, 0
XKF2, 48552254, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 48552254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0
XKF5, 48552254, 0, 0, 0, 0, 0, 0.22, 0.23, 0, 0, 0.5, 2.562656E-05, 0.000323331, 0.0006964398
XKFS, 48552254, 0, 0, 0, 0, 0, 0
XKQ, 48552254, 0, 0.9999931, 0.003613056, 0.0007787611, 6.429342E-05
XKF4, 48552254, 1, 0, 0, 0, 0, 0, 0.007699169, 0, 0, 0, 50, 65703, 0, 0
XKF1, 48552254, 1, 0.34, -0.1, 0.02, -0.002497674, 0.005348053, -0.001775673, -0.000928839, 0, 0, -0.001997224, 0.02, 0.02, 0, 0
XKF2, 48552254, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 48552254, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0
XKFS, 48552254, 1, 0, 0, 0, 0, 0
XKQ, 48552254, 1, 0.9999947, 0.003168463, -0.0007600125, 0.0001867261
AHR2, 48553024, 0.39, 0.07, 0, 0, 0, 0, 0.9999939, 0.003456146, 0.0006572747, 6.397672E-05
PIDS, 48553030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 48553035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 48553042, 0, -0.0002447113, -0.0008612457, -0.0003258663, 0.02557902, -0.06204111, -9.700525, 0, 0, 31.75, 1, 1, 2003, 1613
IMU, 48553042, 1, 0.0005175254, 0.0006319701, 4.208633E-05, -0.01414377, -0.0589925, -9.711762, 0, 0, 37.74155, 1, 1, 2014, 2014
IMU, 48553042, 2, 8.020239E-05, 0.0006489563, 0.0001328186, -0.02044518, -0.08617994, -9.704278, 0, 0, 40.93333, 1, 1, 7986, 3993
MSG, 48553232, LOG: Log_Write_Motor called at 48553194
MSG, 48553301, LOG: Logged 0 motors
PARM, 48553443, CRUISE_THROTTLE, 50, 50
PARM, 48553455, PILOT_STEER_TYPE, 0, 0
PARM, 48553463, FS_ACTION, 2, 2
PARM, 48553471, FS_TIMEOUT, 1.5, 1.5
PARM, 48553494, FS_THR_ENABLE, 1, 1
PARM, 48553522, FS_THR_VALUE, 910, 910
PARM, 48553530, FS_GCS_ENABLE, 0, 0
PARM, 48553538, FS_CRASH_CHECK, 0, 0
PARM, 48553546, FS_EKF_ACTION, 1, 1
PARM, 48553554, FS_EKF_THRESH, 0.8, 0.8
PARM, 48553562, MODE_CH, 8, 8
PARM, 48553569, MODE1, 0, 0
PARM, 48553577, MODE2, 0, 0
PARM, 48553590, MODE3, 0, 0
PARM, 48553597, MODE4, 0, 0
PARM, 48553631, MODE5, 0, 0
PARM, 48553640, MODE6, 0, 0
PARM, 48553652, COMPASS_OFS_X, -51.81327, 0
